machineID,component,as_of,horizon_days,failure_within_horizon,observation_complete,split,label_version
12,comp1,2015-03-23,7,0,1,train,label_v1
12,comp1,2015-03-30,7,0,1,train,label_v1
12,comp1,2015-04-06,7,0,1,train,label_v1
12,comp1,2015-04-13,7,0,1,train,label_v1
12,comp1,2015-04-20,7,0,1,train,label_v1
12,comp1,2015-04-27,7,0,1,train,label_v1
12,comp1,2015-05-04,7,0,1,train,label_v1
12,comp1,2015-05-11,7,0,1,train,label_v1
12,comp1,2015-05-18,7,0,1,train,label_v1
12,comp1,2015-05-25,7,0,1,train,label_v1
12,comp1,2015-06-01,7,0,1,train,label_v1
12,comp1,2015-06-08,7,0,1,train,label_v1
12,comp1,2015-06-15,7,0,1,train,label_v1
12,comp1,2015-06-22,7,0,1,train,label_v1
12,comp1,2015-06-29,7,0,1,train,label_v1
12,comp1,2015-07-06,7,1,1,train,label_v1
12,comp1,2015-07-13,7,0,1,train,label_v1
12,comp1,2015-07-20,7,0,1,train,label_v1
12,comp1,2015-07-27,7,0,1,train,label_v1
12,comp1,2015-08-03,7,0,1,train,label_v1
12,comp1,2015-08-10,7,0,1,train,label_v1
12,comp1,2015-08-17,7,0,1,train,label_v1
12,comp1,2015-08-24,7,0,1,train,label_v1
12,comp1,2015-08-31,7,1,1,train,label_v1
12,comp1,2015-09-07,7,0,1,train,label_v1
12,comp1,2015-09-14,7,0,1,train,label_v1
12,comp1,2015-09-21,7,0,1,train,label_v1
12,comp1,2015-09-28,7,0,1,train,label_v1
12,comp1,2015-10-05,7,0,1,test,label_v1
12,comp1,2015-10-12,7,0,1,test,label_v1
12,comp1,2015-10-19,7,0,1,test,label_v1
12,comp1,2015-10-26,7,0,1,test,label_v1
12,comp1,2015-11-02,7,0,1,test,label_v1
12,comp1,2015-11-09,7,0,1,test,label_v1
12,comp1,2015-11-16,7,0,1,test,label_v1
12,comp1,2015-11-23,7,0,1,test,label_v1
12,comp1,2015-11-30,7,0,1,test,label_v1
12,comp1,2015-12-07,7,0,1,test,label_v1
12,comp1,2015-12-14,7,0,1,test,label_v1
12,comp1,2015-12-21,7,0,1,test,label_v1
12,comp1,2015-12-28,7,0,0,test,label_v1
13,comp1,2015-02-02,7,0,1,train,label_v1
13,comp1,2015-02-09,7,0,1,train,label_v1
13,comp1,2015-02-16,7,0,1,train,label_v1
13,comp1,2015-02-23,7,0,1,train,label_v1
13,comp1,2015-03-02,7,0,1,train,label_v1
13,comp1,2015-03-09,7,0,1,train,label_v1
13,comp1,2015-03-16,7,0,1,train,label_v1
13,comp1,2015-03-23,7,0,1,train,label_v1
13,comp1,2015-03-30,7,0,1,train,label_v1
13,comp1,2015-04-06,7,0,1,train,label_v1
13,comp1,2015-04-13,7,0,1,train,label_v1
13,comp1,2015-04-20,7,0,1,train,label_v1
13,comp1,2015-04-27,7,0,1,train,label_v1
13,comp1,2015-05-04,7,0,1,train,label_v1
13,comp1,2015-05-11,7,0,1,train,label_v1
13,comp1,2015-05-18,7,0,1,train,label_v1
13,comp1,2015-05-25,7,0,1,train,label_v1
13,comp1,2015-06-01,7,0,1,train,label_v1
13,comp1,2015-06-08,7,0,1,train,label_v1
13,comp1,2015-06-15,7,0,1,train,label_v1
13,comp1,2015-06-22,7,0,1,train,label_v1
13,comp1,2015-06-29,7,0,1,train,label_v1
13,comp1,2015-07-06,7,0,1,train,label_v1
13,comp1,2015-07-13,7,0,1,train,label_v1
13,comp1,2015-07-20,7,0,1,train,label_v1
13,comp1,2015-07-27,7,0,1,train,label_v1
13,comp1,2015-08-03,7,0,1,train,label_v1
13,comp1,2015-08-10,7,0,1,train,label_v1
13,comp1,2015-08-17,7,0,1,train,label_v1
13,comp1,2015-08-24,7,1,1,train,label_v1
13,comp1,2015-08-31,7,0,1,train,label_v1
13,comp1,2015-09-07,7,0,1,train,label_v1
13,comp1,2015-09-14,7,0,1,train,label_v1
13,comp1,2015-09-21,7,0,1,train,label_v1
13,comp1,2015-09-28,7,0,1,train,label_v1
13,comp1,2015-10-05,7,0,1,test,label_v1
13,comp1,2015-10-12,7,0,1,test,label_v1
13,comp1,2015-10-19,7,1,1,test,label_v1
13,comp1,2015-10-26,7,0,1,test,label_v1
13,comp1,2015-11-02,7,0,1,test,label_v1
13,comp1,2015-11-09,7,0,1,test,label_v1
13,comp1,2015-11-16,7,0,1,test,label_v1
13,comp1,2015-11-23,7,0,1,test,label_v1
13,comp1,2015-11-30,7,0,1,test,label_v1
13,comp1,2015-12-07,7,0,1,test,label_v1
13,comp1,2015-12-14,7,0,1,test,label_v1
13,comp1,2015-12-21,7,1,1,test,label_v1
13,comp1,2015-12-28,7,0,0,test,label_v1
14,comp1,2015-02-02,7,0,1,train,label_v1
14,comp1,2015-02-09,7,0,1,train,label_v1
14,comp1,2015-02-16,7,0,1,train,label_v1
14,comp1,2015-02-23,7,0,1,train,label_v1
14,comp1,2015-03-02,7,1,1,train,label_v1
14,comp1,2015-03-09,7,0,1,train,label_v1
14,comp1,2015-03-16,7,0,1,train,label_v1
14,comp1,2015-03-23,7,0,1,train,label_v1
14,comp1,2015-03-30,7,0,1,train,label_v1
14,comp1,2015-04-06,7,0,1,train,label_v1
14,comp1,2015-04-13,7,0,1,train,label_v1
14,comp1,2015-04-20,7,0,1,train,label_v1
14,comp1,2015-04-27,7,0,1,train,label_v1
14,comp1,2015-05-04,7,0,1,train,label_v1
14,comp1,2015-05-11,7,0,1,train,label_v1
14,comp1,2015-05-18,7,0,1,train,label_v1
14,comp1,2015-05-25,7,0,1,train,label_v1
14,comp1,2015-06-01,7,0,1,train,label_v1
14,comp1,2015-06-08,7,0,1,train,label_v1
14,comp1,2015-06-15,7,0,1,train,label_v1
14,comp1,2015-06-22,7,0,1,train,label_v1
14,comp1,2015-06-29,7,0,1,train,label_v1
14,comp1,2015-07-06,7,0,1,train,label_v1
14,comp1,2015-07-13,7,1,1,train,label_v1
14,comp1,2015-07-20,7,0,1,train,label_v1
14,comp1,2015-07-27,7,0,1,train,label_v1
14,comp1,2015-08-03,7,0,1,train,label_v1
14,comp1,2015-08-10,7,0,1,train,label_v1
14,comp1,2015-08-17,7,0,1,train,label_v1
14,comp1,2015-08-24,7,0,1,train,label_v1
14,comp1,2015-08-31,7,0,1,train,label_v1
14,comp1,2015-09-07,7,0,1,train,label_v1
14,comp1,2015-09-14,7,0,1,train,label_v1
14,comp1,2015-09-21,7,0,1,train,label_v1
14,comp1,2015-09-28,7,0,1,train,label_v1
14,comp1,2015-10-05,7,0,1,test,label_v1
14,comp1,2015-10-12,7,0,1,test,label_v1
14,comp1,2015-10-19,7,0,1,test,label_v1
14,comp1,2015-10-26,7,0,1,test,label_v1
14,comp1,2015-11-02,7,0,1,test,label_v1
14,comp1,2015-11-09,7,0,1,test,label_v1
14,comp1,2015-11-16,7,0,1,test,label_v1
14,comp1,2015-11-23,7,0,1,test,label_v1
14,comp1,2015-11-30,7,0,1,test,label_v1
14,comp1,2015-12-07,7,0,1,test,label_v1
14,comp1,2015-12-14,7,0,1,test,label_v1
14,comp1,2015-12-21,7,0,1,test,label_v1
14,comp1,2015-12-28,7,0,0,test,label_v1
15,comp1,2015-02-02,7,0,1,train,label_v1
15,comp1,2015-02-09,7,0,1,train,label_v1
15,comp1,2015-02-16,7,0,1,train,label_v1
15,comp1,2015-02-23,7,0,1,train,label_v1
15,comp1,2015-03-02,7,0,1,train,label_v1
15,comp1,2015-03-09,7,0,1,train,label_v1
15,comp1,2015-03-16,7,0,1,train,label_v1
15,comp1,2015-03-23,7,0,1,train,label_v1
15,comp1,2015-03-30,7,0,1,train,label_v1
15,comp1,2015-04-06,7,0,1,train,label_v1
15,comp1,2015-04-13,7,0,1,train,label_v1
15,comp1,2015-04-20,7,0,1,train,label_v1
15,comp1,2015-04-27,7,0,1,train,label_v1
15,comp1,2015-05-04,7,0,1,train,label_v1
15,comp1,2015-05-11,7,0,1,train,label_v1
15,comp1,2015-05-18,7,0,1,train,label_v1
15,comp1,2015-05-25,7,0,1,train,label_v1
15,comp1,2015-06-01,7,1,1,train,label_v1
15,comp1,2015-06-08,7,0,1,train,label_v1
15,comp1,2015-06-15,7,0,1,train,label_v1
15,comp1,2015-06-22,7,0,1,train,label_v1
15,comp1,2015-06-29,7,0,1,train,label_v1
15,comp1,2015-07-06,7,0,1,train,label_v1
15,comp1,2015-07-13,7,0,1,train,label_v1
15,comp1,2015-07-20,7,0,1,train,label_v1
15,comp1,2015-07-27,7,0,1,train,label_v1
15,comp1,2015-08-03,7,1,1,train,label_v1
15,comp1,2015-08-10,7,0,1,train,label_v1
15,comp1,2015-08-17,7,0,1,train,label_v1
15,comp1,2015-08-24,7,0,1,train,label_v1
15,comp1,2015-08-31,7,0,1,train,label_v1
15,comp1,2015-09-07,7,0,1,train,label_v1
15,comp1,2015-09-14,7,0,1,train,label_v1
15,comp1,2015-09-21,7,0,1,train,label_v1
15,comp1,2015-09-28,7,0,1,train,label_v1
15,comp1,2015-10-05,7,0,1,test,label_v1
15,comp1,2015-10-12,7,0,1,test,label_v1
15,comp1,2015-10-19,7,0,1,test,label_v1
15,comp1,2015-10-26,7,0,1,test,label_v1
15,comp1,2015-11-02,7,0,1,test,label_v1
15,comp1,2015-11-09,7,0,1,test,label_v1
15,comp1,2015-11-16,7,0,1,test,label_v1
15,comp1,2015-11-23,7,0,1,test,label_v1
15,comp1,2015-11-30,7,0,1,test,label_v1
15,comp1,2015-12-07,7,0,1,test,label_v1
15,comp1,2015-12-14,7,0,1,test,label_v1
15,comp1,2015-12-21,7,0,1,test,label_v1
15,comp1,2015-12-28,7,0,0,test,label_v1
16,comp1,2015-02-02,7,0,1,train,label_v1
16,comp1,2015-02-09,7,0,1,train,label_v1
16,comp1,2015-02-16,7,0,1,train,label_v1
16,comp1,2015-02-23,7,0,1,train,label_v1
16,comp1,2015-03-02,7,0,1,train,label_v1
16,comp1,2015-03-09,7,0,1,train,label_v1
16,comp1,2015-03-16,7,0,1,train,label_v1
16,comp1,2015-03-23,7,0,1,train,label_v1
16,comp1,2015-03-30,7,1,1,train,label_v1
16,comp1,2015-04-06,7,0,1,train,label_v1
16,comp1,2015-04-13,7,0,1,train,label_v1
16,comp1,2015-04-20,7,0,1,train,label_v1
16,comp1,2015-04-27,7,0,1,train,label_v1
16,comp1,2015-05-04,7,0,1,train,label_v1
16,comp1,2015-05-11,7,0,1,train,label_v1
16,comp1,2015-05-18,7,0,1,train,label_v1
16,comp1,2015-05-25,7,0,1,train,label_v1
16,comp1,2015-06-01,7,0,1,train,label_v1
16,comp1,2015-06-08,7,0,1,train,label_v1
16,comp1,2015-06-15,7,1,1,train,label_v1
16,comp1,2015-06-22,7,0,1,train,label_v1
16,comp1,2015-06-29,7,0,1,train,label_v1
16,comp1,2015-07-06,7,0,1,train,label_v1
16,comp1,2015-07-13,7,0,1,train,label_v1
16,comp1,2015-07-20,7,0,1,train,label_v1
16,comp1,2015-07-27,7,0,1,train,label_v1
16,comp1,2015-08-03,7,0,1,train,label_v1
16,comp1,2015-08-10,7,0,1,train,label_v1
16,comp1,2015-08-17,7,0,1,train,label_v1
16,comp1,2015-08-24,7,0,1,train,label_v1
16,comp1,2015-08-31,7,0,1,train,label_v1
16,comp1,2015-09-07,7,0,1,train,label_v1
16,comp1,2015-09-14,7,0,1,train,label_v1
16,comp1,2015-09-21,7,0,1,train,label_v1
16,comp1,2015-09-28,7,0,1,train,label_v1
16,comp1,2015-10-05,7,0,1,test,label_v1
16,comp1,2015-10-12,7,0,1,test,label_v1
16,comp1,2015-10-19,7,0,1,test,label_v1
16,comp1,2015-10-26,7,0,1,test,label_v1
16,comp1,2015-11-02,7,0,1,test,label_v1
16,comp1,2015-11-09,7,0,1,test,label_v1
16,comp1,2015-11-16,7,0,1,test,label_v1
16,comp1,2015-11-23,7,0,1,test,label_v1
16,comp1,2015-11-30,7,0,1,test,label_v1
16,comp1,2015-12-07,7,0,1,test,label_v1
16,comp1,2015-12-14,7,0,1,test,label_v1
16,comp1,2015-12-21,7,0,1,test,label_v1
16,comp1,2015-12-28,7,0,0,test,label_v1
17,comp1,2015-02-02,7,0,1,train,label_v1
17,comp1,2015-02-09,7,0,1,train,label_v1
17,comp1,2015-02-16,7,0,1,train,label_v1
17,comp1,2015-02-23,7,0,1,train,label_v1
17,comp1,2015-03-02,7,0,1,train,label_v1
17,comp1,2015-03-09,7,0,1,train,label_v1
17,comp1,2015-03-16,7,0,1,train,label_v1
17,comp1,2015-03-23,7,0,1,train,label_v1
17,comp1,2015-03-30,7,0,1,train,label_v1
17,comp1,2015-04-06,7,0,1,train,label_v1
17,comp1,2015-04-13,7,0,1,train,label_v1
17,comp1,2015-04-20,7,0,1,train,label_v1
17,comp1,2015-04-27,7,0,1,train,label_v1
17,comp1,2015-05-04,7,0,1,train,label_v1
17,comp1,2015-05-11,7,1,1,train,label_v1
17,comp1,2015-05-18,7,0,1,train,label_v1
17,comp1,2015-05-25,7,0,1,train,label_v1
17,comp1,2015-06-01,7,0,1,train,label_v1
17,comp1,2015-06-08,7,0,1,train,label_v1
17,comp1,2015-06-15,7,0,1,train,label_v1
17,comp1,2015-06-22,7,0,1,train,label_v1
17,comp1,2015-06-29,7,0,1,train,label_v1
17,comp1,2015-07-06,7,0,1,train,label_v1
17,comp1,2015-07-13,7,0,1,train,label_v1
17,comp1,2015-07-20,7,0,1,train,label_v1
17,comp1,2015-07-27,7,1,1,train,label_v1
17,comp1,2015-08-03,7,0,1,train,label_v1
17,comp1,2015-08-10,7,0,1,train,label_v1
17,comp1,2015-08-17,7,0,1,train,label_v1
17,comp1,2015-08-24,7,0,1,train,label_v1
17,comp1,2015-08-31,7,0,1,train,label_v1
17,comp1,2015-09-07,7,0,1,train,label_v1
17,comp1,2015-09-14,7,0,1,train,label_v1
17,comp1,2015-09-21,7,0,1,train,label_v1
17,comp1,2015-09-28,7,0,1,train,label_v1
17,comp1,2015-10-05,7,0,1,test,label_v1
17,comp1,2015-10-12,7,0,1,test,label_v1
17,comp1,2015-10-19,7,0,1,test,label_v1
17,comp1,2015-10-26,7,0,1,test,label_v1
17,comp1,2015-11-02,7,0,1,test,label_v1
17,comp1,2015-11-09,7,0,1,test,label_v1
17,comp1,2015-11-16,7,0,1,test,label_v1
17,comp1,2015-11-23,7,0,1,test,label_v1
17,comp1,2015-11-30,7,0,1,test,label_v1
17,comp1,2015-12-07,7,0,1,test,label_v1
17,comp1,2015-12-14,7,0,1,test,label_v1
17,comp1,2015-12-21,7,1,1,test,label_v1
17,comp1,2015-12-28,7,0,0,test,label_v1
18,comp1,2015-02-02,7,0,1,train,label_v1
18,comp1,2015-02-09,7,0,1,train,label_v1
18,comp1,2015-02-16,7,0,1,train,label_v1
18,comp1,2015-02-23,7,0,1,train,label_v1
18,comp1,2015-03-02,7,0,1,train,label_v1
18,comp1,2015-03-09,7,0,1,train,label_v1
18,comp1,2015-03-16,7,0,1,train,label_v1
18,comp1,2015-03-23,7,0,1,train,label_v1
18,comp1,2015-03-30,7,1,1,train,label_v1
18,comp1,2015-04-06,7,0,1,train,label_v1
18,comp1,2015-04-13,7,0,1,train,label_v1
18,comp1,2015-04-20,7,0,1,train,label_v1
18,comp1,2015-04-27,7,0,1,train,label_v1
18,comp1,2015-05-04,7,0,1,train,label_v1
18,comp1,2015-05-11,7,0,1,train,label_v1
18,comp1,2015-05-18,7,0,1,train,label_v1
18,comp1,2015-05-25,7,0,1,train,label_v1
18,comp1,2015-06-01,7,0,1,train,label_v1
18,comp1,2015-06-08,7,0,1,train,label_v1
18,comp1,2015-06-15,7,0,1,train,label_v1
18,comp1,2015-06-22,7,0,1,train,label_v1
18,comp1,2015-06-29,7,0,1,train,label_v1
18,comp1,2015-07-06,7,0,1,train,label_v1
18,comp1,2015-07-13,7,0,1,train,label_v1
18,comp1,2015-07-20,7,0,1,train,label_v1
18,comp1,2015-07-27,7,0,1,train,label_v1
18,comp1,2015-08-03,7,0,1,train,label_v1
18,comp1,2015-08-10,7,0,1,train,label_v1
18,comp1,2015-08-17,7,0,1,train,label_v1
18,comp1,2015-08-24,7,0,1,train,label_v1
18,comp1,2015-08-31,7,0,1,train,label_v1
18,comp1,2015-09-07,7,0,1,train,label_v1
18,comp1,2015-09-14,7,0,1,train,label_v1
18,comp1,2015-09-21,7,0,1,train,label_v1
18,comp1,2015-09-28,7,0,1,train,label_v1
18,comp1,2015-10-05,7,0,1,test,label_v1
18,comp1,2015-10-12,7,0,1,test,label_v1
18,comp1,2015-10-19,7,0,1,test,label_v1
18,comp1,2015-10-26,7,0,1,test,label_v1
18,comp1,2015-11-02,7,0,1,test,label_v1
18,comp1,2015-11-09,7,0,1,test,label_v1
18,comp1,2015-11-16,7,0,1,test,label_v1
18,comp1,2015-11-23,7,0,1,test,label_v1
18,comp1,2015-11-30,7,0,1,test,label_v1
18,comp1,2015-12-07,7,0,1,test,label_v1
18,comp1,2015-12-14,7,0,1,test,label_v1
18,comp1,2015-12-21,7,0,1,test,label_v1
18,comp1,2015-12-28,7,0,0,test,label_v1
19,comp1,2015-02-02,7,0,1,train,label_v1
19,comp1,2015-02-09,7,0,1,train,label_v1
19,comp1,2015-02-16,7,0,1,train,label_v1
19,comp1,2015-02-23,7,0,1,train,label_v1
19,comp1,2015-03-02,7,0,1,train,label_v1
19,comp1,2015-03-09,7,0,1,train,label_v1
19,comp1,2015-03-16,7,0,1,train,label_v1
19,comp1,2015-03-23,7,0,1,train,label_v1
19,comp1,2015-03-30,7,0,1,train,label_v1
19,comp1,2015-04-06,7,0,1,train,label_v1
19,comp1,2015-04-13,7,0,1,train,label_v1
19,comp1,2015-04-20,7,0,1,train,label_v1
19,comp1,2015-04-27,7,0,1,train,label_v1
19,comp1,2015-05-04,7,0,1,train,label_v1
19,comp1,2015-05-11,7,0,1,train,label_v1
19,comp1,2015-05-18,7,0,1,train,label_v1
19,comp1,2015-05-25,7,0,1,train,label_v1
19,comp1,2015-06-01,7,0,1,train,label_v1
19,comp1,2015-06-08,7,0,1,train,label_v1
19,comp1,2015-06-15,7,0,1,train,label_v1
19,comp1,2015-06-22,7,0,1,train,label_v1
19,comp1,2015-06-29,7,0,1,train,label_v1
19,comp1,2015-07-06,7,0,1,train,label_v1
19,comp1,2015-07-13,7,0,1,train,label_v1
19,comp1,2015-07-20,7,0,1,train,label_v1
19,comp1,2015-07-27,7,0,1,train,label_v1
19,comp1,2015-08-03,7,0,1,train,label_v1
19,comp1,2015-08-10,7,0,1,train,label_v1
19,comp1,2015-08-17,7,0,1,train,label_v1
19,comp1,2015-08-24,7,0,1,train,label_v1
19,comp1,2015-08-31,7,0,1,train,label_v1
19,comp1,2015-09-07,7,0,1,train,label_v1
19,comp1,2015-09-14,7,0,1,train,label_v1
19,comp1,2015-09-21,7,0,1,train,label_v1
19,comp1,2015-09-28,7,0,1,train,label_v1
19,comp1,2015-10-05,7,0,1,test,label_v1
19,comp1,2015-10-12,7,0,1,test,label_v1
19,comp1,2015-10-19,7,0,1,test,label_v1
19,comp1,2015-10-26,7,0,1,test,label_v1
19,comp1,2015-11-02,7,0,1,test,label_v1
19,comp1,2015-11-09,7,0,1,test,label_v1
19,comp1,2015-11-16,7,0,1,test,label_v1
19,comp1,2015-11-23,7,0,1,test,label_v1
19,comp1,2015-11-30,7,0,1,test,label_v1
19,comp1,2015-12-07,7,1,1,test,label_v1
19,comp1,2015-12-14,7,0,1,test,label_v1
19,comp1,2015-12-21,7,0,1,test,label_v1
19,comp1,2015-12-28,7,0,0,test,label_v1
20,comp1,2015-02-02,7,0,1,train,label_v1
20,comp1,2015-02-09,7,0,1,train,label_v1
20,comp1,2015-02-16,7,0,1,train,label_v1
20,comp1,2015-02-23,7,0,1,train,label_v1
20,comp1,2015-03-02,7,0,1,train,label_v1
20,comp1,2015-03-09,7,0,1,train,label_v1
20,comp1,2015-03-16,7,0,1,train,label_v1
20,comp1,2015-03-23,7,0,1,train,label_v1
20,comp1,2015-03-30,7,0,1,train,label_v1
20,comp1,2015-04-06,7,0,1,train,label_v1
20,comp1,2015-04-13,7,0,1,train,label_v1
20,comp1,2015-04-20,7,0,1,train,label_v1
20,comp1,2015-04-27,7,0,1,train,label_v1
20,comp1,2015-05-04,7,0,1,train,label_v1
20,comp1,2015-05-11,7,0,1,train,label_v1
20,comp1,2015-05-18,7,0,1,train,label_v1
20,comp1,2015-05-25,7,0,1,train,label_v1
20,comp1,2015-06-01,7,0,1,train,label_v1
20,comp1,2015-06-08,7,0,1,train,label_v1
20,comp1,2015-06-15,7,0,1,train,label_v1
20,comp1,2015-06-22,7,0,1,train,label_v1
20,comp1,2015-06-29,7,0,1,train,label_v1
20,comp1,2015-07-06,7,0,1,train,label_v1
20,comp1,2015-07-13,7,1,1,train,label_v1
20,comp1,2015-07-20,7,0,1,train,label_v1
20,comp1,2015-07-27,7,0,1,train,label_v1
20,comp1,2015-08-03,7,0,1,train,label_v1
20,comp1,2015-08-10,7,0,1,train,label_v1
20,comp1,2015-08-17,7,0,1,train,label_v1
20,comp1,2015-08-24,7,0,1,train,label_v1
20,comp1,2015-08-31,7,0,1,train,label_v1
20,comp1,2015-09-07,7,0,1,train,label_v1
20,comp1,2015-09-14,7,0,1,train,label_v1
20,comp1,2015-09-21,7,0,1,train,label_v1
20,comp1,2015-09-28,7,0,1,train,label_v1
20,comp1,2015-10-05,7,0,1,test,label_v1
20,comp1,2015-10-12,7,0,1,test,label_v1
20,comp1,2015-10-19,7,0,1,test,label_v1
20,comp1,2015-10-26,7,0,1,test,label_v1
20,comp1,2015-11-02,7,0,1,test,label_v1
20,comp1,2015-11-09,7,0,1,test,label_v1
20,comp1,2015-11-16,7,0,1,test,label_v1
20,comp1,2015-11-23,7,0,1,test,label_v1
20,comp1,2015-11-30,7,0,1,test,label_v1
20,comp1,2015-12-07,7,0,1,test,label_v1
20,comp1,2015-12-14,7,1,1,test,label_v1
20,comp1,2015-12-21,7,0,1,test,label_v1
20,comp1,2015-12-28,7,0,0,test,label_v1
21,comp1,2015-02-02,7,0,1,train,label_v1
21,comp1,2015-02-09,7,0,1,train,label_v1
21,comp1,2015-02-16,7,0,1,train,label_v1
21,comp1,2015-02-23,7,0,1,train,label_v1
21,comp1,2015-03-02,7,0,1,train,label_v1
21,comp1,2015-03-09,7,0,1,train,label_v1
21,comp1,2015-03-16,7,0,1,train,label_v1
21,comp1,2015-03-23,7,0,1,train,label_v1
21,comp1,2015-03-30,7,0,1,train,label_v1
21,comp1,2015-04-06,7,0,1,train,label_v1
21,comp1,2015-04-13,7,0,1,train,label_v1
21,comp1,2015-04-20,7,0,1,train,label_v1
21,comp1,2015-04-27,7,0,1,train,label_v1
21,comp1,2015-05-04,7,1,1,train,label_v1
21,comp1,2015-05-11,7,0,1,train,label_v1
21,comp1,2015-05-18,7,0,1,train,label_v1
21,comp1,2015-05-25,7,0,1,train,label_v1
21,comp1,2015-06-01,7,0,1,train,label_v1
21,comp1,2015-06-08,7,0,1,train,label_v1
21,comp1,2015-06-15,7,0,1,train,label_v1
21,comp1,2015-06-22,7,0,1,train,label_v1
21,comp1,2015-06-29,7,0,1,train,label_v1
21,comp1,2015-07-06,7,0,1,train,label_v1
21,comp1,2015-07-13,7,0,1,train,label_v1
21,comp1,2015-07-20,7,0,1,train,label_v1
21,comp1,2015-07-27,7,0,1,train,label_v1
21,comp1,2015-08-03,7,0,1,train,label_v1
21,comp1,2015-08-10,7,0,1,train,label_v1
21,comp1,2015-08-17,7,0,1,train,label_v1
21,comp1,2015-08-24,7,0,1,train,label_v1
21,comp1,2015-08-31,7,0,1,train,label_v1
21,comp1,2015-09-07,7,0,1,train,label_v1
21,comp1,2015-09-14,7,0,1,train,label_v1
21,comp1,2015-09-21,7,0,1,train,label_v1
21,comp1,2015-09-28,7,0,1,train,label_v1
21,comp1,2015-10-05,7,0,1,test,label_v1
21,comp1,2015-10-12,7,0,1,test,label_v1
21,comp1,2015-10-19,7,0,1,test,label_v1
21,comp1,2015-10-26,7,0,1,test,label_v1
21,comp1,2015-11-02,7,0,1,test,label_v1
21,comp1,2015-11-09,7,0,1,test,label_v1
21,comp1,2015-11-16,7,0,1,test,label_v1
21,comp1,2015-11-23,7,0,1,test,label_v1
21,comp1,2015-11-30,7,0,1,test,label_v1
21,comp1,2015-12-07,7,0,1,test,label_v1
21,comp1,2015-12-14,7,0,1,test,label_v1
21,comp1,2015-12-21,7,0,1,test,label_v1
21,comp1,2015-12-28,7,0,0,test,label_v1
22,comp1,2015-02-02,7,0,1,train,label_v1
22,comp1,2015-02-09,7,0,1,train,label_v1
22,comp1,2015-02-16,7,0,1,train,label_v1
22,comp1,2015-02-23,7,0,1,train,label_v1
22,comp1,2015-03-02,7,0,1,train,label_v1
22,comp1,2015-03-09,7,0,1,train,label_v1
22,comp1,2015-03-16,7,0,1,train,label_v1
22,comp1,2015-03-23,7,0,1,train,label_v1
22,comp1,2015-03-30,7,0,1,train,label_v1
22,comp1,2015-04-06,7,0,1,train,label_v1
22,comp1,2015-04-13,7,0,1,train,label_v1
22,comp1,2015-04-20,7,0,1,train,label_v1
22,comp1,2015-04-27,7,0,1,train,label_v1
22,comp1,2015-05-04,7,0,1,train,label_v1
22,comp1,2015-05-11,7,0,1,train,label_v1
22,comp1,2015-05-18,7,1,1,train,label_v1
22,comp1,2015-05-25,7,0,1,train,label_v1
22,comp1,2015-06-01,7,0,1,train,label_v1
22,comp1,2015-06-08,7,0,1,train,label_v1
22,comp1,2015-06-15,7,0,1,train,label_v1
22,comp1,2015-06-22,7,0,1,train,label_v1
22,comp1,2015-06-29,7,0,1,train,label_v1
22,comp1,2015-07-06,7,0,1,train,label_v1
22,comp1,2015-07-13,7,0,1,train,label_v1
22,comp1,2015-07-20,7,0,1,train,label_v1
22,comp1,2015-07-27,7,0,1,train,label_v1
22,comp1,2015-08-03,7,0,1,train,label_v1
22,comp1,2015-08-10,7,0,1,train,label_v1
22,comp1,2015-08-17,7,0,1,train,label_v1
22,comp1,2015-08-24,7,0,1,train,label_v1
22,comp1,2015-08-31,7,0,1,train,label_v1
22,comp1,2015-09-07,7,0,1,train,label_v1
22,comp1,2015-09-14,7,0,1,train,label_v1
22,comp1,2015-09-21,7,0,1,train,label_v1
22,comp1,2015-09-28,7,0,1,train,label_v1
22,comp1,2015-10-05,7,0,1,test,label_v1
22,comp1,2015-10-12,7,0,1,test,label_v1
22,comp1,2015-10-19,7,0,1,test,label_v1
22,comp1,2015-10-26,7,0,1,test,label_v1
22,comp1,2015-11-02,7,0,1,test,label_v1
22,comp1,2015-11-09,7,0,1,test,label_v1
22,comp1,2015-11-16,7,0,1,test,label_v1
22,comp1,2015-11-23,7,0,1,test,label_v1
22,comp1,2015-11-30,7,0,1,test,label_v1
22,comp1,2015-12-07,7,0,1,test,label_v1
22,comp1,2015-12-14,7,0,1,test,label_v1
22,comp1,2015-12-21,7,0,1,test,label_v1
22,comp1,2015-12-28,7,0,0,test,label_v1
23,comp1,2015-02-02,7,0,1,train,label_v1
23,comp1,2015-02-09,7,0,1,train,label_v1
23,comp1,2015-02-16,7,0,1,train,label_v1
23,comp1,2015-02-23,7,0,1,train,label_v1
23,comp1,2015-03-02,7,0,1,train,label_v1
23,comp1,2015-03-09,7,0,1,train,label_v1
23,comp1,2015-03-16,7,0,1,train,label_v1
23,comp1,2015-03-23,7,0,1,train,label_v1
23,comp1,2015-03-30,7,1,1,train,label_v1
23,comp1,2015-04-06,7,0,1,train,label_v1
23,comp1,2015-04-13,7,0,1,train,label_v1
23,comp1,2015-04-20,7,0,1,train,label_v1
23,comp1,2015-04-27,7,0,1,train,label_v1
23,comp1,2015-05-04,7,0,1,train,label_v1
23,comp1,2015-05-11,7,0,1,train,label_v1
23,comp1,2015-05-18,7,0,1,train,label_v1
