model,machineID,start,end,duration_hours
Isolation Forest,16,2015-12-28 08:00:00,2015-12-28 08:00:00,1.0
Isolation Forest,16,2015-12-28 11:00:00,2015-12-28 11:00:00,1.0
Isolation Forest,16,2015-12-28 13:00:00,2015-12-28 13:00:00,1.0
Isolation Forest,16,2015-12-30 23:00:00,2015-12-30 23:00:00,1.0
Isolation Forest,17,2015-10-26 09:00:00,2015-10-26 10:00:00,2.0
Isolation Forest,17,2015-10-26 12:00:00,2015-10-28 13:00:00,50.0
Isolation Forest,17,2015-10-28 15:00:00,2015-10-28 18:00:00,4.0
Isolation Forest,17,2015-10-28 20:00:00,2015-10-28 20:00:00,1.0
Isolation Forest,17,2015-10-28 23:00:00,2015-10-29 01:00:00,3.0
Isolation Forest,17,2015-10-29 03:00:00,2015-10-29 03:00:00,1.0
Isolation Forest,17,2015-10-29 07:00:00,2015-10-29 07:00:00,1.0
Isolation Forest,17,2015-10-29 10:00:00,2015-10-29 11:00:00,2.0
Isolation Forest,17,2015-11-25 12:00:00,2015-11-25 12:00:00,1.0
Isolation Forest,17,2015-11-26 03:00:00,2015-11-26 03:00:00,1.0
Isolation Forest,17,2015-11-26 19:00:00,2015-11-26 19:00:00,1.0
Isolation Forest,17,2015-11-26 22:00:00,2015-11-26 22:00:00,1.0
Isolation Forest,17,2015-11-27 00:00:00,2015-11-27 01:00:00,2.0
Isolation Forest,17,2015-12-06 14:00:00,2015-12-06 14:00:00,1.0
Isolation Forest,17,2015-12-06 18:00:00,2015-12-06 19:00:00,2.0
Isolation Forest,17,2015-12-07 19:00:00,2015-12-07 19:00:00,1.0
Isolation Forest,17,2015-12-08 12:00:00,2015-12-08 12:00:00,1.0
Isolation Forest,17,2015-12-08 17:00:00,2015-12-08 17:00:00,1.0
Isolation Forest,17,2015-12-29 00:00:00,2015-12-29 02:00:00,3.0
Isolation Forest,17,2015-12-29 07:00:00,2015-12-29 07:00:00,1.0
Isolation Forest,17,2015-12-29 12:00:00,2015-12-29 12:00:00,1.0
Isolation Forest,17,2015-12-29 21:00:00,2015-12-29 21:00:00,1.0
Isolation Forest,17,2015-12-30 16:00:00,2015-12-30 16:00:00,1.0
Isolation Forest,18,2015-10-21 04:00:00,2015-10-21 05:00:00,2.0
Isolation Forest,18,2015-10-21 11:00:00,2015-10-21 11:00:00,1.0
Isolation Forest,18,2015-10-21 13:00:00,2015-10-21 13:00:00,1.0
Isolation Forest,18,2015-10-21 15:00:00,2015-10-21 15:00:00,1.0
Isolation Forest,18,2015-10-21 19:00:00,2015-10-21 19:00:00,1.0
Isolation Forest,18,2015-10-22 10:00:00,2015-10-22 11:00:00,2.0
Isolation Forest,18,2015-10-22 13:00:00,2015-10-22 17:00:00,5.0
Isolation Forest,18,2015-10-22 19:00:00,2015-10-22 21:00:00,3.0
Isolation Forest,18,2015-10-22 23:00:00,2015-10-23 00:00:00,2.0
Isolation Forest,18,2015-10-23 02:00:00,2015-10-23 05:00:00,4.0
Isolation Forest,18,2015-10-23 07:00:00,2015-10-23 08:00:00,2.0
Isolation Forest,18,2015-10-26 06:00:00,2015-10-28 15:00:00,58.0
Isolation Forest,18,2015-10-28 17:00:00,2015-10-28 17:00:00,1.0
Isolation Forest,18,2015-10-28 20:00:00,2015-10-29 03:00:00,8.0
Isolation Forest,19,2015-11-16 22:00:00,2015-11-16 22:00:00,1.0
Isolation Forest,19,2015-11-17 00:00:00,2015-11-17 00:00:00,1.0
Isolation Forest,19,2015-11-17 02:00:00,2015-11-17 02:00:00,1.0
Isolation Forest,19,2015-11-17 04:00:00,2015-11-17 04:00:00,1.0
Isolation Forest,19,2015-11-17 08:00:00,2015-11-17 08:00:00,1.0
Isolation Forest,19,2015-11-17 14:00:00,2015-11-17 14:00:00,1.0
Isolation Forest,19,2015-11-17 16:00:00,2015-11-17 16:00:00,1.0
Isolation Forest,19,2015-11-17 18:00:00,2015-11-17 18:00:00,1.0
Isolation Forest,19,2015-11-18 05:00:00,2015-11-18 05:00:00,1.0
Isolation Forest,19,2015-11-20 05:00:00,2015-11-20 05:00:00,1.0
Isolation Forest,19,2015-11-20 07:00:00,2015-11-20 07:00:00,1.0
Isolation Forest,19,2015-11-23 00:00:00,2015-11-23 00:00:00,1.0
Isolation Forest,19,2015-11-23 19:00:00,2015-11-23 19:00:00,1.0
Isolation Forest,19,2015-11-24 05:00:00,2015-11-24 05:00:00,1.0
Isolation Forest,19,2015-12-24 15:00:00,2015-12-24 15:00:00,1.0
Isolation Forest,20,2015-10-29 19:00:00,2015-10-29 22:00:00,4.0
Isolation Forest,20,2015-10-30 01:00:00,2015-10-30 01:00:00,1.0
Isolation Forest,20,2015-10-30 03:00:00,2015-10-30 04:00:00,2.0
Isolation Forest,20,2015-10-30 10:00:00,2015-10-30 10:00:00,1.0
Isolation Forest,20,2015-10-30 16:00:00,2015-10-30 21:00:00,6.0
Isolation Forest,20,2015-10-31 00:00:00,2015-10-31 00:00:00,1.0
Isolation Forest,20,2015-10-31 03:00:00,2015-10-31 07:00:00,5.0
Isolation Forest,20,2015-10-31 10:00:00,2015-10-31 11:00:00,2.0
Isolation Forest,20,2015-10-31 14:00:00,2015-10-31 14:00:00,1.0
Isolation Forest,20,2015-11-03 07:00:00,2015-11-03 07:00:00,1.0
Isolation Forest,20,2015-11-03 16:00:00,2015-11-03 16:00:00,1.0
Isolation Forest,20,2015-11-03 22:00:00,2015-11-03 22:00:00,1.0
Isolation Forest,20,2015-11-04 07:00:00,2015-11-04 07:00:00,1.0
Isolation Forest,20,2015-11-04 10:00:00,2015-11-04 10:00:00,1.0
Isolation Forest,20,2015-11-04 12:00:00,2015-11-04 13:00:00,2.0
Isolation Forest,20,2015-11-04 15:00:00,2015-11-04 18:00:00,4.0
Isolation Forest,20,2015-11-04 23:00:00,2015-11-05 00:00:00,2.0
Isolation Forest,20,2015-11-05 04:00:00,2015-11-05 06:00:00,3.0
Isolation Forest,20,2015-11-06 19:00:00,2015-11-06 23:00:00,5.0
Isolation Forest,20,2015-11-07 02:00:00,2015-11-07 02:00:00,1.0
Isolation Forest,20,2015-11-07 04:00:00,2015-11-07 05:00:00,2.0
Isolation Forest,20,2015-11-07 07:00:00,2015-11-07 10:00:00,4.0
Isolation Forest,20,2015-11-08 10:00:00,2015-11-08 10:00:00,1.0
Isolation Forest,20,2015-11-08 21:00:00,2015-11-08 21:00:00,1.0
Isolation Forest,20,2015-11-14 05:00:00,2015-11-14 05:00:00,1.0
Isolation Forest,20,2015-12-28 15:00:00,2015-12-28 15:00:00,1.0
Isolation Forest,20,2015-12-28 23:00:00,2015-12-29 00:00:00,2.0
Isolation Forest,21,2015-10-21 08:00:00,2015-10-21 08:00:00,1.0
Isolation Forest,21,2015-10-21 11:00:00,2015-10-21 11:00:00,1.0
Isolation Forest,21,2015-11-02 20:00:00,2015-11-02 20:00:00,1.0
Isolation Forest,21,2015-11-03 03:00:00,2015-11-03 03:00:00,1.0
Isolation Forest,21,2015-11-03 05:00:00,2015-11-03 05:00:00,1.0
Isolation Forest,21,2015-11-03 08:00:00,2015-11-03 10:00:00,3.0
Isolation Forest,21,2015-11-03 14:00:00,2015-11-03 17:00:00,4.0
Isolation Forest,21,2015-11-03 20:00:00,2015-11-03 20:00:00,1.0
Isolation Forest,21,2015-11-03 22:00:00,2015-11-03 23:00:00,2.0
Isolation Forest,21,2015-11-04 03:00:00,2015-11-04 04:00:00,2.0
Isolation Forest,21,2015-11-04 06:00:00,2015-11-04 06:00:00,1.0
Isolation Forest,21,2015-11-04 08:00:00,2015-11-04 08:00:00,1.0
Isolation Forest,21,2015-11-04 19:00:00,2015-11-04 19:00:00,1.0
Isolation Forest,21,2015-11-06 06:00:00,2015-11-06 06:00:00,1.0
Isolation Forest,21,2015-11-06 09:00:00,2015-11-06 09:00:00,1.0
Isolation Forest,21,2015-11-06 12:00:00,2015-11-06 15:00:00,4.0
Isolation Forest,21,2015-12-03 09:00:00,2015-12-03 09:00:00,1.0
Isolation Forest,21,2015-12-03 21:00:00,2015-12-03 21:00:00,1.0
Isolation Forest,21,2015-12-04 04:00:00,2015-12-04 04:00:00,1.0
Isolation Forest,21,2015-12-13 08:00:00,2015-12-13 08:00:00,1.0
Isolation Forest,21,2015-12-13 10:00:00,2015-12-13 11:00:00,2.0
Isolation Forest,21,2015-12-13 19:00:00,2015-12-13 19:00:00,1.0
Isolation Forest,21,2015-12-13 22:00:00,2015-12-13 23:00:00,2.0
Isolation Forest,21,2015-12-14 06:00:00,2015-12-14 10:00:00,5.0
Isolation Forest,21,2015-12-14 19:00:00,2015-12-14 19:00:00,1.0
Isolation Forest,21,2015-12-14 22:00:00,2015-12-14 23:00:00,2.0
Isolation Forest,21,2015-12-15 05:00:00,2015-12-15 05:00:00,1.0
Isolation Forest,21,2015-12-17 14:00:00,2015-12-17 14:00:00,1.0
Isolation Forest,21,2015-12-17 18:00:00,2015-12-17 19:00:00,2.0
Isolation Forest,21,2015-12-18 03:00:00,2015-12-18 04:00:00,2.0
Isolation Forest,21,2015-12-19 02:00:00,2015-12-19 02:00:00,1.0
Isolation Forest,21,2015-12-19 06:00:00,2015-12-19 07:00:00,2.0
Isolation Forest,21,2015-12-19 16:00:00,2015-12-19 16:00:00,1.0
Isolation Forest,21,2015-12-19 19:00:00,2015-12-19 19:00:00,1.0
Isolation Forest,22,2015-10-31 17:00:00,2015-10-31 20:00:00,4.0
Isolation Forest,22,2015-10-31 22:00:00,2015-11-01 01:00:00,4.0
Isolation Forest,22,2015-11-01 09:00:00,2015-11-03 07:00:00,47.0
Isolation Forest,22,2015-11-03 10:00:00,2015-11-03 12:00:00,3.0
Isolation Forest,22,2015-11-03 15:00:00,2015-11-03 17:00:00,3.0
Isolation Forest,22,2015-11-04 15:00:00,2015-11-04 15:00:00,1.0
Isolation Forest,22,2015-11-16 19:00:00,2015-11-16 19:00:00,1.0
Isolation Forest,22,2015-11-17 00:00:00,2015-11-17 00:00:00,1.0
Isolation Forest,22,2015-11-17 15:00:00,2015-11-17 17:00:00,3.0
Isolation Forest,22,2015-11-17 21:00:00,2015-11-19 04:00:00,32.0
Isolation Forest,22,2015-11-19 06:00:00,2015-11-19 06:00:00,1.0
Isolation Forest,22,2015-11-19 08:00:00,2015-11-19 11:00:00,4.0
Isolation Forest,22,2015-11-19 19:00:00,2015-11-19 19:00:00,1.0
Isolation Forest,22,2015-11-20 02:00:00,2015-11-20 03:00:00,2.0
Isolation Forest,22,2015-11-20 05:00:00,2015-11-20 05:00:00,1.0
Isolation Forest,22,2015-11-20 10:00:00,2015-11-20 10:00:00,1.0
Isolation Forest,23,2015-10-21 01:00:00,2015-10-21 01:00:00,1.0
Isolation Forest,23,2015-11-14 16:00:00,2015-11-14 16:00:00,1.0
Isolation Forest,23,2015-11-15 02:00:00,2015-11-15 08:00:00,7.0
Isolation Forest,23,2015-11-15 18:00:00,2015-11-15 18:00:00,1.0
Isolation Forest,23,2015-11-15 21:00:00,2015-11-15 21:00:00,1.0
Isolation Forest,23,2015-11-15 23:00:00,2015-11-15 23:00:00,1.0
Isolation Forest,23,2015-11-16 04:00:00,2015-11-16 07:00:00,4.0
Isolation Forest,23,2015-11-16 09:00:00,2015-11-16 10:00:00,2.0
Isolation Forest,23,2015-11-16 14:00:00,2015-11-16 14:00:00,1.0
Isolation Forest,23,2015-11-17 02:00:00,2015-11-17 02:00:00,1.0
Isolation Forest,23,2015-12-04 15:00:00,2015-12-04 15:00:00,1.0
Isolation Forest,23,2015-12-04 20:00:00,2015-12-04 20:00:00,1.0
Isolation Forest,23,2015-12-05 04:00:00,2015-12-05 04:00:00,1.0
Isolation Forest,23,2015-12-05 09:00:00,2015-12-05 09:00:00,1.0
Isolation Forest,23,2015-12-05 11:00:00,2015-12-05 16:00:00,6.0
Isolation Forest,23,2015-12-05 22:00:00,2015-12-05 22:00:00,1.0
Isolation Forest,23,2015-12-06 00:00:00,2015-12-06 03:00:00,4.0
Isolation Forest,23,2015-12-06 06:00:00,2015-12-06 14:00:00,9.0
Isolation Forest,23,2015-12-06 22:00:00,2015-12-06 22:00:00,1.0
Isolation Forest,23,2015-12-07 01:00:00,2015-12-07 01:00:00,1.0
Isolation Forest,23,2015-12-07 03:00:00,2015-12-07 04:00:00,2.0
Isolation Forest,23,2015-12-07 07:00:00,2015-12-07 07:00:00,1.0
Isolation Forest,23,2015-12-14 12:00:00,2015-12-14 12:00:00,1.0
Isolation Forest,23,2015-12-14 16:00:00,2015-12-14 16:00:00,1.0
Isolation Forest,23,2015-12-15 00:00:00,2015-12-15 00:00:00,1.0
Isolation Forest,23,2015-12-15 03:00:00,2015-12-15 05:00:00,3.0
Isolation Forest,23,2015-12-15 20:00:00,2015-12-15 20:00:00,1.0
Isolation Forest,23,2015-12-19 17:00:00,2015-12-19 17:00:00,1.0
Isolation Forest,23,2015-12-19 22:00:00,2015-12-19 22:00:00,1.0
Isolation Forest,23,2015-12-20 00:00:00,2015-12-20 01:00:00,2.0
Isolation Forest,23,2015-12-20 03:00:00,2015-12-20 04:00:00,2.0
Isolation Forest,23,2015-12-20 06:00:00,2015-12-20 06:00:00,1.0
Isolation Forest,23,2015-12-20 08:00:00,2015-12-20 08:00:00,1.0
Isolation Forest,23,2015-12-20 11:00:00,2015-12-20 11:00:00,1.0
Isolation Forest,23,2015-12-20 20:00:00,2015-12-20 20:00:00,1.0
Isolation Forest,23,2015-12-30 23:00:00,2015-12-31 01:00:00,3.0
Isolation Forest,23,2015-12-31 10:00:00,2015-12-31 16:00:00,7.0
Isolation Forest,23,2015-12-31 18:00:00,2015-12-31 23:00:00,6.0
Isolation Forest,23,2016-01-01 02:00:00,2016-01-01 06:00:00,5.0
Isolation Forest,24,2015-10-30 00:00:00,2015-10-30 00:00:00,1.0
Isolation Forest,24,2015-10-30 02:00:00,2015-10-30 02:00:00,1.0
Isolation Forest,24,2015-10-30 11:00:00,2015-10-30 11:00:00,1.0
Isolation Forest,24,2015-10-31 07:00:00,2015-10-31 07:00:00,1.0
Isolation Forest,24,2015-10-31 10:00:00,2015-10-31 10:00:00,1.0
Isolation Forest,24,2015-11-01 00:00:00,2015-11-01 00:00:00,1.0
Isolation Forest,24,2015-11-04 10:00:00,2015-11-04 10:00:00,1.0
Isolation Forest,24,2015-11-04 21:00:00,2015-11-04 23:00:00,3.0
Isolation Forest,24,2015-11-05 04:00:00,2015-11-05 06:00:00,3.0
Isolation Forest,24,2015-11-05 09:00:00,2015-11-05 10:00:00,2.0
Isolation Forest,24,2015-11-05 13:00:00,2015-11-05 14:00:00,2.0
Isolation Forest,24,2015-11-05 17:00:00,2015-11-05 17:00:00,1.0
Isolation Forest,24,2015-11-05 23:00:00,2015-11-05 23:00:00,1.0
Isolation Forest,24,2015-11-06 01:00:00,2015-11-06 04:00:00,4.0
Isolation Forest,24,2015-11-12 19:00:00,2015-11-12 23:00:00,5.0
Isolation Forest,24,2015-11-13 01:00:00,2015-11-13 02:00:00,2.0
Isolation Forest,24,2015-11-14 02:00:00,2015-11-14 02:00:00,1.0
Isolation Forest,24,2015-11-27 09:00:00,2015-11-27 09:00:00,1.0
Isolation Forest,24,2015-11-27 11:00:00,2015-11-27 11:00:00,1.0
Isolation Forest,24,2015-11-28 07:00:00,2015-11-28 11:00:00,5.0
Isolation Forest,24,2015-11-29 01:00:00,2015-11-29 01:00:00,1.0
Isolation Forest,24,2015-12-03 21:00:00,2015-12-04 02:00:00,6.0
Isolation Forest,24,2015-12-04 07:00:00,2015-12-04 08:00:00,2.0
Isolation Forest,24,2015-12-04 14:00:00,2015-12-04 14:00:00,1.0
Isolation Forest,24,2015-12-04 17:00:00,2015-12-04 20:00:00,4.0
Isolation Forest,24,2015-12-04 23:00:00,2015-12-04 23:00:00,1.0
Isolation Forest,24,2015-12-05 04:00:00,2015-12-05 05:00:00,2.0
Isolation Forest,24,2015-12-05 18:00:00,2015-12-05 18:00:00,1.0
Isolation Forest,24,2015-12-12 01:00:00,2015-12-12 01:00:00,1.0
Isolation Forest,24,2015-12-12 05:00:00,2015-12-12 05:00:00,1.0
Isolation Forest,24,2015-12-12 09:00:00,2015-12-12 09:00:00,1.0
Isolation Forest,24,2015-12-12 16:00:00,2015-12-12 16:00:00,1.0
Isolation Forest,25,2015-10-30 17:00:00,2015-10-30 17:00:00,1.0
Isolation Forest,25,2015-11-01 03:00:00,2015-11-01 03:00:00,1.0
Isolation Forest,25,2015-11-03 08:00:00,2015-11-03 08:00:00,1.0
Isolation Forest,25,2015-11-03 10:00:00,2015-11-03 10:00:00,1.0
Isolation Forest,25,2015-11-03 21:00:00,2015-11-03 21:00:00,1.0
Isolation Forest,25,2015-11-04 12:00:00,2015-11-04 12:00:00,1.0
Isolation Forest,25,2015-11-04 16:00:00,2015-11-04 16:00:00,1.0
Isolation Forest,25,2015-11-04 19:00:00,2015-11-04 19:00:00,1.0
Isolation Forest,25,2015-11-05 02:00:00,2015-11-05 06:00:00,5.0
Isolation Forest,25,2015-11-05 15:00:00,2015-11-05 15:00:00,1.0
Isolation Forest,25,2015-12-06 02:00:00,2015-12-06 03:00:00,2.0
Isolation Forest,25,2015-12-06 07:00:00,2015-12-06 09:00:00,3.0
Isolation Forest,25,2015-12-06 12:00:00,2015-12-06 12:00:00,1.0
Isolation Forest,25,2015-12-07 05:00:00,2015-12-07 05:00:00,1.0
Isolation Forest,25,2015-12-07 08:00:00,2015-12-07 08:00:00,1.0
Isolation Forest,25,2015-12-07 19:00:00,2015-12-07 20:00:00,2.0
Isolation Forest,25,2015-12-08 02:00:00,2015-12-08 02:00:00,1.0
Isolation Forest,25,2015-12-28 12:00:00,2015-12-28 12:00:00,1.0
Isolation Forest,25,2015-12-28 17:00:00,2015-12-28 17:00:00,1.0
Isolation Forest,25,2015-12-29 11:00:00,2015-12-29 11:00:00,1.0
Isolation Forest,25,2015-12-29 17:00:00,2015-12-29 17:00:00,1.0
Isolation Forest,25,2015-12-29 23:00:00,2015-12-29 23:00:00,1.0
Isolation Forest,26,2015-11-16 05:00:00,2015-11-16 05:00:00,1.0
Isolation Forest,26,2015-11-16 14:00:00,2015-11-16 14:00:00,1.0
Isolation Forest,26,2015-11-16 20:00:00,2015-11-16 20:00:00,1.0
Isolation Forest,26,2015-12-02 12:00:00,2015-12-02 12:00:00,1.0
Isolation Forest,26,2015-12-06 07:00:00,2015-12-06 07:00:00,1.0
Isolation Forest,26,2015-12-06 11:00:00,2015-12-06 12:00:00,2.0
Isolation Forest,26,2015-12-06 15:00:00,2015-12-06 16:00:00,2.0
Isolation Forest,26,2015-12-07 05:00:00,2015-12-07 06:00:00,2.0
Isolation Forest,26,2015-12-07 14:00:00,2015-12-07 15:00:00,2.0
Isolation Forest,27,2015-10-21 11:00:00,2015-10-21 11:00:00,1.0
Isolation Forest,27,2015-10-22 09:00:00,2015-10-22 09:00:00,1.0
Isolation Forest,28,2015-10-21 00:00:00,2015-10-21 00:00:00,1.0
Isolation Forest,28,2015-10-21 02:00:00,2015-10-21 02:00:00,1.0
Isolation Forest,28,2015-10-21 10:00:00,2015-10-21 10:00:00,1.0
Isolation Forest,28,2015-10-26 14:00:00,2015-10-26 14:00:00,1.0
Isolation Forest,28,2015-10-26 19:00:00,2015-10-26 20:00:00,2.0
Isolation Forest,28,2015-10-26 23:00:00,2015-10-27 11:00:00,13.0
Isolation Forest,28,2015-10-27 14:00:00,2015-10-27 16:00:00,3.0
Isolation Forest,28,2015-10-27 18:00:00,2015-10-27 18:00:00,1.0
Isolation Forest,28,2015-10-27 22:00:00,2015-10-28 00:00:00,3.0
Isolation Forest,28,2015-10-28 04:00:00,2015-10-28 04:00:00,1.0
Isolation Forest,28,2015-10-28 11:00:00,2015-10-28 12:00:00,2.0
Isolation Forest,28,2015-11-14 12:00:00,2015-11-14 12:00:00,1.0
Isolation Forest,28,2015-11-23 10:00:00,2015-11-23 10:00:00,1.0
Isolation Forest,28,2015-11-23 12:00:00,2015-11-23 12:00:00,1.0
Isolation Forest,28,2015-11-23 14:00:00,2015-11-23 16:00:00,3.0
Isolation Forest,28,2015-11-23 18:00:00,2015-11-23 20:00:00,3.0
Isolation Forest,28,2015-11-24 04:00:00,2015-11-24 04:00:00,1.0
Isolation Forest,28,2015-11-24 07:00:00,2015-11-24 09:00:00,3.0
Isolation Forest,28,2015-11-24 17:00:00,2015-11-24 17:00:00,1.0
Isolation Forest,28,2015-11-24 19:00:00,2015-11-24 19:00:00,1.0
Isolation Forest,28,2015-11-24 21:00:00,2015-11-24 21:00:00,1.0
Isolation Forest,28,2015-11-24 23:00:00,2015-11-24 23:00:00,1.0
Isolation Forest,28,2015-11-25 01:00:00,2015-11-25 03:00:00,3.0
Isolation Forest,28,2015-11-25 06:00:00,2015-11-25 06:00:00,1.0
Isolation Forest,28,2015-11-25 12:00:00,2015-11-25 12:00:00,1.0
Isolation Forest,28,2015-11-26 05:00:00,2015-11-26 05:00:00,1.0
Isolation Forest,28,2015-12-08 06:00:00,2015-12-08 06:00:00,1.0
Isolation Forest,28,2015-12-08 08:00:00,2015-12-08 09:00:00,2.0
Isolation Forest,28,2015-12-08 13:00:00,2015-12-08 14:00:00,2.0
Isolation Forest,28,2015-12-08 16:00:00,2015-12-08 17:00:00,2.0
Isolation Forest,28,2015-12-08 21:00:00,2015-12-08 21:00:00,1.0
Isolation Forest,28,2015-12-08 23:00:00,2015-12-09 02:00:00,4.0
Isolation Forest,28,2015-12-09 06:00:00,2015-12-09 07:00:00,2.0
Isolation Forest,28,2015-12-09 12:00:00,2015-12-09 12:00:00,1.0
Isolation Forest,28,2015-12-09 15:00:00,2015-12-09 15:00:00,1.0
Isolation Forest,28,2015-12-09 18:00:00,2015-12-09 18:00:00,1.0
Isolation Forest,28,2015-12-10 00:00:00,2015-12-10 03:00:00,4.0
Isolation Forest,28,2015-12-10 06:00:00,2015-12-10 06:00:00,1.0
Isolation Forest,28,2015-12-25 13:00:00,2015-12-25 14:00:00,2.0
Isolation Forest,28,2015-12-25 16:00:00,2015-12-25 16:00:00,1.0
Isolation Forest,28,2015-12-25 21:00:00,2015-12-25 23:00:00,3.0
Isolation Forest,28,2015-12-26 02:00:00,2015-12-26 02:00:00,1.0
Isolation Forest,28,2015-12-26 04:00:00,2015-12-26 07:00:00,4.0
Isolation Forest,28,2015-12-26 09:00:00,2015-12-28 08:00:00,48.0
Isolation Forest,28,2015-12-28 10:00:00,2015-12-28 19:00:00,10.0
Isolation Forest,28,2015-12-28 21:00:00,2015-12-28 22:00:00,2.0
Isolation Forest,28,2015-12-29 03:00:00,2015-12-29 04:00:00,2.0
Isolation Forest,28,2015-12-29 06:00:00,2015-12-29 06:00:00,1.0
Isolation Forest,28,2015-12-29 10:00:00,2015-12-29 10:00:00,1.0
Isolation Forest,28,2015-12-30 01:00:00,2015-12-30 01:00:00,1.0
Isolation Forest,28,2015-12-30 03:00:00,2015-12-30 03:00:00,1.0
Isolation Forest,28,2015-12-30 14:00:00,2015-12-30 14:00:00,1.0
Isolation Forest,28,2015-12-30 18:00:00,2015-12-30 18:00:00,1.0
Isolation Forest,28,2015-12-30 22:00:00,2015-12-30 23:00:00,2.0
Isolation Forest,28,2015-12-31 03:00:00,2015-12-31 03:00:00,1.0
Isolation Forest,28,2015-12-31 12:00:00,2015-12-31 12:00:00,1.0
Isolation Forest,29,2015-10-23 03:00:00,2015-10-23 03:00:00,1.0
Isolation Forest,29,2015-12-18 11:00:00,2015-12-18 11:00:00,1.0
Isolation Forest,29,2015-12-18 15:00:00,2015-12-18 15:00:00,1.0
Isolation Forest,29,2015-12-18 22:00:00,2015-12-18 22:00:00,1.0
Isolation Forest,29,2015-12-19 00:00:00,2015-12-19 01:00:00,2.0
Isolation Forest,29,2015-12-19 05:00:00,2015-12-19 05:00:00,1.0
Isolation Forest,29,2015-12-19 09:00:00,2015-12-19 09:00:00,1.0
Isolation Forest,29,2015-12-19 14:00:00,2015-12-19 15:00:00,2.0
Isolation Forest,29,2015-12-19 18:00:00,2015-12-19 20:00:00,3.0
Isolation Forest,29,2015-12-19 23:00:00,2015-12-19 23:00:00,1.0
Isolation Forest,30,2015-11-11 10:00:00,2015-11-11 10:00:00,1.0
Isolation Forest,30,2015-11-12 11:00:00,2015-11-12 11:00:00,1.0
Isolation Forest,30,2015-11-12 22:00:00,2015-11-12 22:00:00,1.0
Isolation Forest,30,2015-12-04 06:00:00,2015-12-04 08:00:00,3.0
Isolation Forest,30,2015-12-04 15:00:00,2015-12-04 15:00:00,1.0
Isolation Forest,30,2015-12-23 00:00:00,2015-12-23 01:00:00,2.0
Isolation Forest,30,2015-12-23 11:00:00,2015-12-23 11:00:00,1.0
Isolation Forest,30,2015-12-23 15:00:00,2015-12-23 15:00:00,1.0
Isolation Forest,30,2015-12-23 17:00:00,2015-12-23 19:00:00,3.0
Isolation Forest,30,2015-12-24 04:00:00,2015-12-24 06:00:00,3.0
Isolation Forest,30,2015-12-24 09:00:00,2015-12-24 13:00:00,5.0
Isolation Forest,30,2015-12-24 15:00:00,2015-12-24 15:00:00,1.0
Isolation Forest,30,2015-12-25 06:00:00,2015-12-25 06:00:00,1.0
Isolation Forest,31,2015-10-21 02:00:00,2015-10-21 04:00:00,3.0
Isolation Forest,31,2015-11-16 11:00:00,2015-11-19 02:00:00,64.0
Isolation Forest,31,2015-11-19 05:00:00,2015-11-19 05:00:00,1.0
Isolation Forest,31,2015-11-19 08:00:00,2015-11-19 08:00:00,1.0
Isolation Forest,31,2015-11-19 11:00:00,2015-11-19 13:00:00,3.0
Isolation Forest,31,2015-11-19 15:00:00,2015-11-19 15:00:00,1.0
Isolation Forest,31,2015-11-19 20:00:00,2015-11-19 20:00:00,1.0
Isolation Forest,31,2015-11-19 22:00:00,2015-11-19 22:00:00,1.0
Isolation Forest,31,2015-11-20 00:00:00,2015-11-20 01:00:00,2.0
Isolation Forest,31,2015-11-20 04:00:00,2015-11-20 04:00:00,1.0
Isolation Forest,31,2015-11-20 07:00:00,2015-11-20 07:00:00,1.0
Isolation Forest,31,2015-12-04 18:00:00,2015-12-04 18:00:00,1.0
Isolation Forest,31,2015-12-04 20:00:00,2015-12-04 20:00:00,1.0
Isolation Forest,31,2015-12-05 11:00:00,2015-12-05 12:00:00,2.0
Isolation Forest,31,2015-12-06 14:00:00,2015-12-06 14:00:00,1.0
Isolation Forest,31,2015-12-26 23:00:00,2015-12-26 23:00:00,1.0
Isolation Forest,31,2015-12-27 09:00:00,2015-12-27 09:00:00,1.0
Isolation Forest,31,2015-12-27 14:00:00,2015-12-27 14:00:00,1.0
Isolation Forest,31,2015-12-27 16:00:00,2015-12-27 17:00:00,2.0
Isolation Forest,31,2015-12-27 19:00:00,2015-12-27 19:00:00,1.0
Isolation Forest,31,2015-12-27 21:00:00,2015-12-27 21:00:00,1.0
Isolation Forest,31,2015-12-27 23:00:00,2015-12-28 02:00:00,4.0
Isolation Forest,31,2015-12-28 04:00:00,2015-12-28 06:00:00,3.0
Isolation Forest,31,2015-12-28 08:00:00,2015-12-28 08:00:00,1.0
Isolation Forest,31,2015-12-28 10:00:00,2015-12-28 10:00:00,1.0
Isolation Forest,31,2015-12-28 18:00:00,2015-12-28 19:00:00,2.0
Isolation Forest,31,2015-12-28 21:00:00,2015-12-28 22:00:00,2.0
Isolation Forest,31,2015-12-29 01:00:00,2015-12-29 02:00:00,2.0
Isolation Forest,31,2015-12-31 23:00:00,2015-12-31 23:00:00,1.0
Isolation Forest,31,2016-01-01 01:00:00,2016-01-01 03:00:00,3.0
Isolation Forest,31,2016-01-01 05:00:00,2016-01-01 06:00:00,2.0
Isolation Forest,32,2015-11-04 10:00:00,2015-11-04 10:00:00,1.0
Isolation Forest,32,2015-11-04 20:00:00,2015-11-04 20:00:00,1.0
