movement_id,occurred_at,lot_id,component,movement_type,quantity_delta,quality_status,record_id,value_source
MV-000239,2015-04-25 06:00:00,LOT-00018,comp2,issue,-1,available,MR-00209,assumption:synthetic_operations_v1
MV-000240,2015-04-25 06:00:00,LOT-00021,comp3,issue,-1,available,MR-00210,assumption:synthetic_operations_v1
MV-000241,2015-04-25 06:00:00,LOT-00020,comp4,issue,-1,available,MR-00211,assumption:synthetic_operations_v1
MV-000242,2015-04-26 06:00:00,LOT-00017,comp1,issue,-1,available,MR-00216,assumption:synthetic_operations_v1
MV-000243,2015-04-26 06:00:00,LOT-00018,comp2,issue,-1,available,MR-00215,assumption:synthetic_operations_v1
MV-000244,2015-04-26 06:00:00,LOT-00021,comp3,issue,-1,available,MR-00213,assumption:synthetic_operations_v1
MV-000245,2015-04-26 06:00:00,LOT-00021,comp3,issue,-1,available,MR-00217,assumption:synthetic_operations_v1
MV-000246,2015-04-26 06:00:00,LOT-00020,comp4,issue,-1,available,MR-00214,assumption:synthetic_operations_v1
MV-000247,2015-04-27 06:00:00,LOT-00018,comp2,issue,-1,available,MR-00218,assumption:synthetic_operations_v1
MV-000248,2015-04-28 06:00:00,LOT-00017,comp1,issue,-1,available,MR-00223,assumption:synthetic_operations_v1
MV-000249,2015-04-28 06:00:00,LOT-00017,comp1,issue,-1,available,MR-00227,assumption:synthetic_operations_v1
MV-000250,2015-04-28 06:00:00,LOT-00018,comp2,issue,-1,available,MR-00219,assumption:synthetic_operations_v1
MV-000251,2015-04-28 06:00:00,LOT-00018,comp2,issue,-1,available,MR-00221,assumption:synthetic_operations_v1
MV-000252,2015-04-28 06:00:00,LOT-00018,comp2,issue,-1,available,MR-00222,assumption:synthetic_operations_v1
MV-000253,2015-04-28 06:00:00,LOT-00018,comp2,issue,-1,available,MR-00225,assumption:synthetic_operations_v1
MV-000254,2015-04-28 06:00:00,LOT-00018,comp2,issue,-1,available,MR-00226,assumption:synthetic_operations_v1
MV-000255,2015-04-28 06:00:00,LOT-00021,comp3,issue,-1,available,MR-00220,assumption:synthetic_operations_v1
MV-000256,2015-04-28 06:00:00,LOT-00020,comp4,issue,-1,available,MR-00224,assumption:synthetic_operations_v1
MV-000257,2015-04-28 06:00:00,LOT-00020,comp4,issue,-1,available,MR-00228,assumption:synthetic_operations_v1
MV-000258,2015-04-29 06:00:00,LOT-00025,comp4,receipt,20,available,,assumption:synthetic_operations_v1
MV-000259,2015-04-29 06:00:00,LOT-00026,comp3,receipt,12,available,,assumption:synthetic_operations_v1
MV-000260,2015-04-29 06:00:00,LOT-00027,comp1,receipt,9,available,,assumption:synthetic_operations_v1
MV-000261,2015-04-29 06:00:00,LOT-00018,comp2,issue,-1,available,MR-00229,assumption:synthetic_operations_v1
MV-000262,2015-04-29 06:00:00,LOT-00020,comp4,issue,-1,available,MR-00230,assumption:synthetic_operations_v1
MV-000263,2015-04-30 06:00:00,LOT-00017,comp1,issue,-1,available,MR-00231,assumption:synthetic_operations_v1
MV-000264,2015-04-30 06:00:00,LOT-00018,comp2,issue,-1,available,MR-00233,assumption:synthetic_operations_v1
MV-000265,2015-04-30 06:00:00,LOT-00018,comp2,issue,-1,available,MR-00235,assumption:synthetic_operations_v1
MV-000266,2015-04-30 06:00:00,LOT-00021,comp3,issue,-1,available,MR-00234,assumption:synthetic_operations_v1
MV-000267,2015-04-30 06:00:00,LOT-00020,comp4,issue,-1,available,MR-00232,assumption:synthetic_operations_v1
MV-000268,2015-04-30 06:00:00,LOT-00020,comp4,issue,-1,available,MR-00238,assumption:synthetic_operations_v1
MV-000269,2015-05-01 06:00:00,LOT-00017,comp1,issue,-1,available,MR-00242,assumption:synthetic_operations_v1
MV-000270,2015-05-01 06:00:00,LOT-00017,comp1,issue,-1,available,MR-00246,assumption:synthetic_operations_v1
MV-000271,2015-05-01 06:00:00,LOT-00021,comp3,issue,-1,available,MR-00240,assumption:synthetic_operations_v1
MV-000272,2015-05-01 06:00:00,LOT-00021,comp3,issue,-1,available,MR-00244,assumption:synthetic_operations_v1
MV-000273,2015-05-01 06:00:00,LOT-00021,comp3,issue,-1,available,MR-00247,assumption:synthetic_operations_v1
MV-000274,2015-05-01 06:00:00,LOT-00021,comp3,issue,-1,available,MR-00249,assumption:synthetic_operations_v1
MV-000275,2015-05-01 06:00:00,LOT-00020,comp4,issue,-1,available,MR-00241,assumption:synthetic_operations_v1
MV-000276,2015-05-02 06:00:00,LOT-00028,comp2,receipt,13,available,,assumption:synthetic_operations_v1
MV-000277,2015-05-02 06:00:00,LOT-00017,comp1,issue,-1,available,MR-00252,assumption:synthetic_operations_v1
MV-000278,2015-05-02 06:00:00,LOT-00017,comp1,issue,-1,available,MR-00257,assumption:synthetic_operations_v1
MV-000279,2015-05-02 06:00:00,LOT-00023,comp2,issue,-1,available,MR-00236,assumption:synthetic_operations_v1
MV-000280,2015-05-02 06:00:00,LOT-00023,comp2,issue,-1,available,MR-00237,assumption:synthetic_operations_v1
MV-000281,2015-05-02 06:00:00,LOT-00023,comp2,issue,-1,available,MR-00239,assumption:synthetic_operations_v1
MV-000282,2015-05-02 06:00:00,LOT-00023,comp2,issue,-1,available,MR-00243,assumption:synthetic_operations_v1
MV-000283,2015-05-02 06:00:00,LOT-00023,comp2,issue,-1,available,MR-00245,assumption:synthetic_operations_v1
MV-000284,2015-05-02 06:00:00,LOT-00023,comp2,issue,-1,available,MR-00248,assumption:synthetic_operations_v1
MV-000285,2015-05-02 06:00:00,LOT-00023,comp2,issue,-1,available,MR-00250,assumption:synthetic_operations_v1
MV-000286,2015-05-02 06:00:00,LOT-00023,comp2,issue,-1,available,MR-00254,assumption:synthetic_operations_v1
MV-000287,2015-05-02 06:00:00,LOT-00023,comp2,issue,-1,available,MR-00259,assumption:synthetic_operations_v1
MV-000288,2015-05-02 06:00:00,LOT-00023,comp2,issue,-1,available,MR-00261,assumption:synthetic_operations_v1
MV-000289,2015-05-02 06:00:00,LOT-00023,comp2,issue,-1,available,MR-00262,assumption:synthetic_operations_v1
MV-000290,2015-05-02 06:00:00,LOT-00023,comp2,issue,-1,available,MR-00263,assumption:synthetic_operations_v1
MV-000291,2015-05-02 06:00:00,LOT-00021,comp3,issue,-1,available,MR-00255,assumption:synthetic_operations_v1
MV-000292,2015-05-02 06:00:00,LOT-00026,comp3,issue,-1,available,MR-00258,assumption:synthetic_operations_v1
MV-000293,2015-05-02 06:00:00,LOT-00026,comp3,issue,-1,available,MR-00260,assumption:synthetic_operations_v1
MV-000294,2015-05-02 06:00:00,LOT-00020,comp4,issue,-1,available,MR-00251,assumption:synthetic_operations_v1
MV-000295,2015-05-02 06:00:00,LOT-00020,comp4,issue,-1,available,MR-00253,assumption:synthetic_operations_v1
MV-000296,2015-05-02 06:00:00,LOT-00024,comp4,issue,-1,available,MR-00256,assumption:synthetic_operations_v1
MV-000297,2015-05-03 06:00:00,LOT-00017,comp1,issue,-1,available,MR-00265,assumption:synthetic_operations_v1
MV-000298,2015-05-03 06:00:00,LOT-00023,comp2,issue,-1,available,MR-00264,assumption:synthetic_operations_v1
MV-000299,2015-05-03 06:00:00,LOT-00026,comp3,issue,-1,available,MR-00267,assumption:synthetic_operations_v1
MV-000300,2015-05-03 06:00:00,LOT-00024,comp4,issue,-1,available,MR-00268,assumption:synthetic_operations_v1
MV-000301,2015-05-04 06:00:00,LOT-00026,comp3,issue,-1,available,MR-00275,assumption:synthetic_operations_v1
MV-000302,2015-05-04 06:00:00,LOT-00024,comp4,issue,-1,available,MR-00270,assumption:synthetic_operations_v1
MV-000303,2015-05-04 06:00:00,LOT-00024,comp4,issue,-1,available,MR-00271,assumption:synthetic_operations_v1
MV-000304,2015-05-04 06:00:00,LOT-00024,comp4,issue,-1,available,MR-00272,assumption:synthetic_operations_v1
MV-000305,2015-05-04 06:00:00,LOT-00024,comp4,issue,-1,available,MR-00274,assumption:synthetic_operations_v1
MV-000306,2015-05-04 06:00:00,LOT-00024,comp4,issue,-1,available,MR-00276,assumption:synthetic_operations_v1
MV-000307,2015-05-04 07:00:00,LOT-00009,comp2,expiry,0,expired,,assumption:synthetic_operations_v1
MV-000308,2015-05-05 06:00:00,LOT-00017,comp1,issue,-1,available,MR-00282,assumption:synthetic_operations_v1
MV-000309,2015-05-05 06:00:00,LOT-00022,comp1,issue,-1,available,MR-00287,assumption:synthetic_operations_v1
MV-000310,2015-05-05 06:00:00,LOT-00022,comp1,issue,-1,available,MR-00289,assumption:synthetic_operations_v1
MV-000311,2015-05-05 06:00:00,LOT-00022,comp1,issue,-1,available,MR-00290,assumption:synthetic_operations_v1
MV-000312,2015-05-05 06:00:00,LOT-00026,comp3,issue,-1,available,MR-00278,assumption:synthetic_operations_v1
MV-000313,2015-05-05 06:00:00,LOT-00026,comp3,issue,-1,available,MR-00279,assumption:synthetic_operations_v1
MV-000314,2015-05-05 06:00:00,LOT-00026,comp3,issue,-1,available,MR-00284,assumption:synthetic_operations_v1
MV-000315,2015-05-05 06:00:00,LOT-00024,comp4,issue,-1,available,MR-00280,assumption:synthetic_operations_v1
MV-000316,2015-05-05 06:00:00,LOT-00024,comp4,issue,-1,available,MR-00283,assumption:synthetic_operations_v1
MV-000317,2015-05-05 06:00:00,LOT-00024,comp4,issue,-1,available,MR-00285,assumption:synthetic_operations_v1
MV-000318,2015-05-05 06:00:00,LOT-00024,comp4,issue,-1,available,MR-00286,assumption:synthetic_operations_v1
MV-000319,2015-05-05 06:00:00,LOT-00024,comp4,issue,-1,available,MR-00288,assumption:synthetic_operations_v1
MV-000320,2015-05-06 06:00:00,LOT-00029,comp2,receipt,20,available,,assumption:synthetic_operations_v1
MV-000321,2015-05-06 06:00:00,LOT-00030,comp4,receipt,11,available,,assumption:synthetic_operations_v1
MV-000322,2015-05-06 06:00:00,LOT-00031,comp3,receipt,32,available,,assumption:synthetic_operations_v1
MV-000323,2015-05-06 06:00:00,LOT-00032,comp1,receipt,4,available,,assumption:synthetic_operations_v1
MV-000324,2015-05-06 06:00:00,LOT-00022,comp1,issue,-1,available,MR-00297,assumption:synthetic_operations_v1
MV-000325,2015-05-06 06:00:00,LOT-00026,comp3,issue,-1,available,MR-00295,assumption:synthetic_operations_v1
MV-000326,2015-05-06 06:00:00,LOT-00026,comp3,issue,-1,available,MR-00299,assumption:synthetic_operations_v1
MV-000327,2015-05-06 06:00:00,LOT-00026,comp3,issue,-1,available,MR-00302,assumption:synthetic_operations_v1
MV-000328,2015-05-06 06:00:00,LOT-00024,comp4,issue,-1,available,MR-00294,assumption:synthetic_operations_v1
MV-000329,2015-05-06 06:00:00,LOT-00025,comp4,issue,-1,available,MR-00296,assumption:synthetic_operations_v1
MV-000330,2015-05-06 06:00:00,LOT-00025,comp4,issue,-1,available,MR-00298,assumption:synthetic_operations_v1
MV-000331,2015-05-06 06:00:00,LOT-00025,comp4,issue,-1,available,MR-00300,assumption:synthetic_operations_v1
MV-000332,2015-05-07 06:00:00,LOT-00022,comp1,issue,-1,available,MR-00306,assumption:synthetic_operations_v1
MV-000333,2015-05-07 06:00:00,LOT-00026,comp3,issue,-1,available,MR-00309,assumption:synthetic_operations_v1
MV-000334,2015-05-07 06:00:00,LOT-00026,comp3,issue,-1,available,MR-00312,assumption:synthetic_operations_v1
MV-000335,2015-05-07 06:00:00,LOT-00025,comp4,issue,-1,available,MR-00303,assumption:synthetic_operations_v1
MV-000336,2015-05-07 06:00:00,LOT-00025,comp4,issue,-1,available,MR-00305,assumption:synthetic_operations_v1
MV-000337,2015-05-07 06:00:00,LOT-00025,comp4,issue,-1,available,MR-00308,assumption:synthetic_operations_v1
MV-000338,2015-05-07 06:00:00,LOT-00025,comp4,issue,-1,available,MR-00310,assumption:synthetic_operations_v1
MV-000339,2015-05-07 06:00:00,LOT-00025,comp4,issue,-1,available,MR-00313,assumption:synthetic_operations_v1
MV-000340,2015-05-08 06:00:00,LOT-00022,comp1,issue,-1,available,MR-00314,assumption:synthetic_operations_v1
MV-000341,2015-05-08 06:00:00,LOT-00022,comp1,issue,-1,available,MR-00315,assumption:synthetic_operations_v1
MV-000342,2015-05-08 06:00:00,LOT-00022,comp1,issue,-1,available,MR-00317,assumption:synthetic_operations_v1
MV-000343,2015-05-08 06:00:00,LOT-00022,comp1,issue,-1,available,MR-00320,assumption:synthetic_operations_v1
MV-000344,2015-05-08 06:00:00,LOT-00031,comp3,issue,-1,available,MR-00322,assumption:synthetic_operations_v1
MV-000345,2015-05-09 06:00:00,LOT-00022,comp1,issue,-1,available,MR-00324,assumption:synthetic_operations_v1
MV-000346,2015-05-09 06:00:00,LOT-00022,comp1,issue,-1,available,MR-00327,assumption:synthetic_operations_v1
MV-000347,2015-05-09 06:00:00,LOT-00028,comp2,issue,-1,available,MR-00266,assumption:synthetic_operations_v1
MV-000348,2015-05-09 06:00:00,LOT-00028,comp2,issue,-1,available,MR-00269,assumption:synthetic_operations_v1
MV-000349,2015-05-09 06:00:00,LOT-00028,comp2,issue,-1,available,MR-00273,assumption:synthetic_operations_v1
MV-000350,2015-05-09 06:00:00,LOT-00028,comp2,issue,-1,available,MR-00277,assumption:synthetic_operations_v1
MV-000351,2015-05-09 06:00:00,LOT-00028,comp2,issue,-1,available,MR-00281,assumption:synthetic_operations_v1
MV-000352,2015-05-09 06:00:00,LOT-00028,comp2,issue,-1,available,MR-00291,assumption:synthetic_operations_v1
MV-000353,2015-05-09 06:00:00,LOT-00028,comp2,issue,-1,available,MR-00292,assumption:synthetic_operations_v1
MV-000354,2015-05-09 06:00:00,LOT-00028,comp2,issue,-1,available,MR-00293,assumption:synthetic_operations_v1
MV-000355,2015-05-09 06:00:00,LOT-00028,comp2,issue,-1,available,MR-00301,assumption:synthetic_operations_v1
MV-000356,2015-05-09 06:00:00,LOT-00028,comp2,issue,-1,available,MR-00304,assumption:synthetic_operations_v1
MV-000357,2015-05-09 06:00:00,LOT-00028,comp2,issue,-1,available,MR-00307,assumption:synthetic_operations_v1
MV-000358,2015-05-09 06:00:00,LOT-00028,comp2,issue,-1,available,MR-00311,assumption:synthetic_operations_v1
MV-000359,2015-05-09 06:00:00,LOT-00028,comp2,issue,-1,available,MR-00316,assumption:synthetic_operations_v1
MV-000360,2015-05-09 06:00:00,LOT-00025,comp4,issue,-1,available,MR-00323,assumption:synthetic_operations_v1
MV-000361,2015-05-09 06:00:00,LOT-00025,comp4,issue,-1,available,MR-00325,assumption:synthetic_operations_v1
MV-000362,2015-05-09 06:00:00,LOT-00025,comp4,issue,-1,available,MR-00326,assumption:synthetic_operations_v1
MV-000363,2015-05-09 06:00:00,LOT-00025,comp4,issue,-1,available,MR-00329,assumption:synthetic_operations_v1
MV-000364,2015-05-10 06:00:00,LOT-00031,comp3,issue,-1,available,MR-00330,assumption:synthetic_operations_v1
MV-000365,2015-05-11 06:00:00,LOT-00022,comp1,issue,-1,available,MR-00336,assumption:synthetic_operations_v1
MV-000366,2015-05-11 06:00:00,LOT-00025,comp4,issue,-1,available,MR-00332,assumption:synthetic_operations_v1
MV-000367,2015-05-11 06:00:00,LOT-00025,comp4,issue,-1,available,MR-00334,assumption:synthetic_operations_v1
MV-000368,2015-05-12 06:00:00,LOT-00022,comp1,issue,-1,available,MR-00338,assumption:synthetic_operations_v1
MV-000369,2015-05-13 06:00:00,LOT-00033,comp4,receipt,15,available,,assumption:synthetic_operations_v1
MV-000370,2015-05-13 06:00:00,LOT-00034,comp1,receipt,11,quarantined,,assumption:synthetic_operations_v1
MV-000371,2015-05-13 06:00:00,LOT-00022,comp1,issue,-1,available,MR-00340,assumption:synthetic_operations_v1
MV-000372,2015-05-13 06:00:00,LOT-00022,comp1,issue,-1,available,MR-00344,assumption:synthetic_operations_v1
MV-000373,2015-05-13 06:00:00,LOT-00027,comp1,issue,-1,available,MR-00345,assumption:synthetic_operations_v1
MV-000374,2015-05-13 06:00:00,LOT-00027,comp1,issue,-1,available,MR-00349,assumption:synthetic_operations_v1
MV-000375,2015-05-13 06:00:00,LOT-00027,comp1,issue,-1,available,MR-00351,assumption:synthetic_operations_v1
MV-000376,2015-05-13 06:00:00,LOT-00029,comp2,issue,-1,available,MR-00318,assumption:synthetic_operations_v1
MV-000377,2015-05-13 06:00:00,LOT-00029,comp2,issue,-1,available,MR-00319,assumption:synthetic_operations_v1
MV-000378,2015-05-13 06:00:00,LOT-00029,comp2,issue,-1,available,MR-00321,assumption:synthetic_operations_v1
MV-000379,2015-05-13 06:00:00,LOT-00029,comp2,issue,-1,available,MR-00328,assumption:synthetic_operations_v1
MV-000380,2015-05-13 06:00:00,LOT-00029,comp2,issue,-1,available,MR-00331,assumption:synthetic_operations_v1
MV-000381,2015-05-13 06:00:00,LOT-00029,comp2,issue,-1,available,MR-00333,assumption:synthetic_operations_v1
MV-000382,2015-05-13 06:00:00,LOT-00029,comp2,issue,-1,available,MR-00335,assumption:synthetic_operations_v1
MV-000383,2015-05-13 06:00:00,LOT-00029,comp2,issue,-1,available,MR-00337,assumption:synthetic_operations_v1
MV-000384,2015-05-13 06:00:00,LOT-00029,comp2,issue,-1,available,MR-00339,assumption:synthetic_operations_v1
MV-000385,2015-05-13 06:00:00,LOT-00029,comp2,issue,-1,available,MR-00341,assumption:synthetic_operations_v1
MV-000386,2015-05-13 06:00:00,LOT-00029,comp2,issue,-1,available,MR-00342,assumption:synthetic_operations_v1
MV-000387,2015-05-13 06:00:00,LOT-00029,comp2,issue,-1,available,MR-00350,assumption:synthetic_operations_v1
MV-000388,2015-05-13 06:00:00,LOT-00031,comp3,issue,-1,available,MR-00343,assumption:synthetic_operations_v1
MV-000389,2015-05-13 06:00:00,LOT-00031,comp3,issue,-1,available,MR-00347,assumption:synthetic_operations_v1
MV-000390,2015-05-13 06:00:00,LOT-00031,comp3,issue,-1,available,MR-00352,assumption:synthetic_operations_v1
MV-000391,2015-05-13 06:00:00,LOT-00031,comp3,issue,-1,available,MR-00353,assumption:synthetic_operations_v1
MV-000392,2015-05-13 06:00:00,LOT-00025,comp4,issue,-1,available,MR-00346,assumption:synthetic_operations_v1
MV-000393,2015-05-13 06:00:00,LOT-00025,comp4,issue,-1,available,MR-00348,assumption:synthetic_operations_v1
MV-000394,2015-05-13 07:00:00,LOT-00015,comp2,expiry,0,expired,,assumption:synthetic_operations_v1
MV-000395,2015-05-14 06:00:00,LOT-00029,comp2,issue,-1,available,MR-00354,assumption:synthetic_operations_v1
MV-000396,2015-05-15 06:00:00,LOT-00035,comp3,receipt,3,available,,assumption:synthetic_operations_v1
MV-000397,2015-05-15 06:00:00,LOT-00027,comp1,issue,-1,available,MR-00361,assumption:synthetic_operations_v1
MV-000398,2015-05-15 06:00:00,LOT-00027,comp1,issue,-1,available,MR-00363,assumption:synthetic_operations_v1
MV-000399,2015-05-15 06:00:00,LOT-00027,comp1,issue,-1,available,MR-00364,assumption:synthetic_operations_v1
MV-000400,2015-05-15 06:00:00,LOT-00029,comp2,issue,-1,available,MR-00355,assumption:synthetic_operations_v1
MV-000401,2015-05-15 06:00:00,LOT-00029,comp2,issue,-1,available,MR-00357,assumption:synthetic_operations_v1
MV-000402,2015-05-15 06:00:00,LOT-00029,comp2,issue,-1,available,MR-00359,assumption:synthetic_operations_v1
MV-000403,2015-05-15 06:00:00,LOT-00029,comp2,issue,-1,available,MR-00362,assumption:synthetic_operations_v1
MV-000404,2015-05-15 06:00:00,LOT-00025,comp4,issue,-1,available,MR-00356,assumption:synthetic_operations_v1
MV-000405,2015-05-15 06:00:00,LOT-00025,comp4,issue,-1,available,MR-00358,assumption:synthetic_operations_v1
MV-000406,2015-05-15 06:00:00,LOT-00025,comp4,issue,-1,available,MR-00360,assumption:synthetic_operations_v1
MV-000407,2015-05-16 06:00:00,LOT-00034,comp1,quality_release,0,available,,assumption:synthetic_operations_v1
MV-000408,2015-05-16 06:00:00,LOT-00027,comp1,issue,-1,available,MR-00367,assumption:synthetic_operations_v1
MV-000409,2015-05-16 06:00:00,LOT-00027,comp1,issue,-1,available,MR-00369,assumption:synthetic_operations_v1
MV-000410,2015-05-16 06:00:00,LOT-00027,comp1,issue,-1,available,MR-00373,assumption:synthetic_operations_v1
MV-000411,2015-05-16 06:00:00,LOT-00032,comp1,issue,-1,available,MR-00375,assumption:synthetic_operations_v1
MV-000412,2015-05-16 06:00:00,LOT-00032,comp1,issue,-1,available,MR-00379,assumption:synthetic_operations_v1
MV-000413,2015-05-16 06:00:00,LOT-00029,comp2,issue,-1,available,MR-00365,assumption:synthetic_operations_v1
MV-000414,2015-05-16 06:00:00,LOT-00029,comp2,issue,-1,available,MR-00368,assumption:synthetic_operations_v1
MV-000415,2015-05-16 06:00:00,LOT-00029,comp2,issue,-1,available,MR-00376,assumption:synthetic_operations_v1
